"GeneID"	"Description"	"moduleColor"	"GS.expcrtB"	"p.GS.expcrtB"	"GS.Phytoene"	"p.GS.Phytoene"	"MM.blue"	"p.MM.blue"
"Niben261Chr03g0258003.1"	"Somatic embryogenesis receptor-like kinase"	"blue"	0.496934776320697	0.000327067033362828	0.751352530607604	7.61469466581694e-10	0.872635536554404	6.41375335400396e-16
"Niben261Chr10g0310018.1"	"Histone-lysine n-methyltransferase atx4"	"blue"	0.276436945056082	0.057174551757299	0.532278317584328	9.86289576345516e-05	0.872578642060738	6.47584781533061e-16
"Niben261Chr03g1694007.1"	"staphylococcal-like nuclease CAN2"	"blue"	0.470682198736617	0.000735108060719116	0.707744343301452	1.85349216774145e-08	0.872575488116317	6.4793066801713e-16
"Niben261Scf01067g0000003.1"	"low-temperature-induced cysteine proteinase-like"	"blue"	0.37448846661114	0.00873319296358122	0.657858602714637	3.76028456655021e-07	0.872413170664603	6.65970645918496e-16
"Niben261Chr17g1351008.1"	"26S proteasome regulatory subunit 4 homolog"	"blue"	0.228962571770276	0.117498515042036	0.473011144908316	0.000685918087234773	0.871859391134551	7.31177956505734e-16
"Niben261Chr07g1263004.1"	"Non-specific serine/threonine protein kinase"	"blue"	0.250872437722883	0.0854498653896271	0.458987430264361	0.0010333034830027	0.871827472774876	7.3511552778112e-16
"Niben261Chr18g0589007.1"	"WD repeat-containing protein 75"	"blue"	0.282166174756856	0.0520090712170376	0.5790785325236	1.61785476835592e-05	0.871730819437746	7.47162328686918e-16
"Niben261Chr19g0665010.1"	"AT-hook motif nuclear-localized protein"	"blue"	0.369870451240611	0.009668489197872	0.586842177075573	1.16624392808963e-05	0.870845395513113	8.66603998629109e-16
"Niben261Chr12g1192001.1"	"pentatricopeptide repeat-containing protein At1g61870, mitochondrial-like"	"blue"	0.202145689584581	0.168245960522041	0.436692322808375	0.00191466283398572	0.869013215911167	1.1738264634466e-15
"Niben261Chr11g1328001.1"	"DNA repair RAD52-like protein 2, chloroplastic"	"blue"	0.244228472618877	0.0943466377114902	0.47567690637928	0.000633259217949857	0.868769476423823	1.22176100716745e-15
"Niben261Chr11g0854002.1"	"14-3-3-like protein GF14 kappa"	"blue"	0.261510516876496	0.0725856316587321	0.535156495278372	8.89260561458471e-05	0.868598718869003	1.25644440087686e-15
"Niben261Chr09g1021013.1"	"LRR receptor-like serine/threonine-protein kinase GSO1"	"blue"	0.381828585438238	0.00740733334476231	0.622927097854031	2.26533424356984e-06	0.868442721233387	1.28894580675198e-15
"Niben261Chr09g1046007.1"	"Pathogenesis-related protein PR-4A"	"blue"	0.533130449792229	9.56601584968988e-05	0.758335369569874	4.29659192779781e-10	0.86803093566147	1.37862078853573e-15
"Niben261Chr18g0333015.1"	"Inosine-5'-monophosphate dehydrogenase"	"blue"	0.490346934665863	0.000403236488923807	0.67562534111538	1.3754478712649e-07	0.867746039742248	1.44409854860114e-15
"Niben261Chr06g0866002.1"	"Molybdenum cofactor sulfurase"	"blue"	0.205539013756717	0.161066311123459	0.454774011837201	0.00116476427197351	0.867299870161475	1.55261230965513e-15
"Niben261Chr07g1286021.1"	"Phospholipase A1"	"blue"	0.459002135585977	0.00103286892512944	0.739495302870377	1.92995590801199e-09	0.866756676933417	1.69519179899446e-15
"Niben261Chr09g0299010.1"	"Zinc finger family protein"	"blue"	0.416359405949011	0.00324499708973085	0.640298622643762	9.53928321330917e-07	0.866703420847705	1.70982138045996e-15
"Niben261Chr16g0415008.1"	"Polyribonucleotide nucleotidyltransferase"	"blue"	0.236929400316793	0.10493070489298	0.500812279821078	0.000288573459176956	0.866430555801968	1.78667915367954e-15
"Niben261Chr04g0784004.1"	"BI1-like protein"	"blue"	0.334853596255409	0.0199979795688163	0.522741890342762	0.000138088558372235	0.866411578341121	1.79214483448719e-15
"Niben261Chr08g0725002.1"	"Unknown protein"	"blue"	0.359115103904876	0.0121871999281878	0.594178165993588	8.49301584721841e-06	0.865622439370655	2.03402267318661e-15
"Niben261Chr08g0492012.1"	"(S)-N-methylcoclaurine 3'-hydroxylase isozyme"	"blue"	0.492855260008141	0.000372526114361657	0.720780499249911	7.60015142152643e-09	0.865502951888386	2.07324551898404e-15
"Niben261Chr06g0826001.1"	"PAR-1c protein"	"blue"	0.569823275494664	2.36444426806473e-05	0.769143055200082	1.70444943082057e-10	0.865358348988608	2.12167389071092e-15
"Niben261Chr14g1381017.1"	"subtilisin-like protease SDD1"	"blue"	0.51366317350143	0.000188502265394819	0.707114371154847	1.93272824770521e-08	0.864980227947803	2.25343937243058e-15
"Niben261Chr17g0387001.1"	"sulfate transporter 1.3-like"	"blue"	0.220845185123863	0.131446455666095	0.478011302212336	0.000590162493083585	0.864708956056263	2.35272034367629e-15
"Niben261Chr15g1268002.1"	"Eukaryotic translation initiation factor 6"	"blue"	0.343792342414088	0.016733635517965	0.668702726246167	2.05175754918355e-07	0.8646854138367	2.36152960993318e-15
"Niben261Chr15g1229002.1"	"U2 snRNP auxiliary factor large subunit"	"blue"	0.236208769583422	0.106023178869601	0.518363626477211	0.000160625636629443	0.864502424101698	2.4310788087083e-15
"Niben261Chr10g0091014.1"	"Photosystem I P700 chlorophyll a apoprotein A1"	"blue"	0.272135240619049	0.0613178910396385	0.502171641336141	0.000276081990005383	0.864340301617536	2.49431848988003e-15
"Niben261Chr06g0700022.1"	"transducin beta-like protein 3"	"blue"	0.369478530954167	0.00975169755070208	0.636875377245495	1.13600265502467e-06	0.864198312603964	2.55098535070957e-15
"Niben261Chr13g0060013.1"	"Pathogenesis-related protein 1A"	"blue"	0.477113598900832	0.000606412974293788	0.727349668085002	4.75791555953003e-09	0.864181598089556	2.55773588210964e-15
"Niben261Chr07g0259017.1"	"Endoplasmin-like protein"	"blue"	0.248551666323026	0.0884798041974628	0.430431288539999	0.00226016998831829	0.864148121366274	2.57130726804522e-15
"Niben261Chr05g0996004.1"	"WD_REPEATS_REGION domain-containing protein"	"blue"	0.367443746495003	0.0101936898477889	0.648468993824741	6.23193724405733e-07	0.862983850514749	3.08821723930474e-15
"Niben261Chr07g1178010.1"	"Acidic endochitinase"	"blue"	0.571822546793711	2.18048386801618e-05	0.828680009954351	3.56885111019071e-13	0.862491904273661	3.33506087500601e-15
"Niben261Chr02g1328009.1"	"vacuolar-processing enzyme-like"	"blue"	0.263731789163702	0.0701038031868302	0.496139918629808	0.000335509372157917	0.862010209862446	3.59483776324002e-15
"Niben261Chr18g0473002.1"	"3-hydroxyacyl-CoA dehydrogenase"	"blue"	0.318159175283335	0.0275396506069726	0.568109954569921	2.53333470749255e-05	0.861784839794439	3.72287410072302e-15
"Niben261Chr07g0989010.1"	"Glucose-6-phosphate 1-epimerase"	"blue"	0.448139796315565	0.00140217768808178	0.703959163942336	2.37967448650657e-08	0.861514610037061	3.88210783768108e-15
"Niben261Chr13g1288008.1"	"persulfide dioxygenase ETHE1 homolog, mitochondrial-like"	"blue"	0.300117507993806	0.0382180263780735	0.561385699529461	3.3089848445446e-05	0.861403613680265	3.94936901399442e-15
"Niben261Chr11g1331006.1"	"Transaldolase"	"blue"	0.208915087531744	0.154147836253263	0.478721129992613	0.000577591542752022	0.861255877735646	4.04061188787987e-15
"Niben261Chr13g1272007.1"	"Inositol-1,4,5-trisphosphate 5-phosphatase"	"blue"	0.203538458700848	0.165271523124291	0.52561756088457	0.000124894631194778	0.861246475408617	4.04648608786484e-15
"Niben261Chr15g0200001.1"	"Gnk2-homologous domain-containing protein"	"blue"	0.391397100344724	0.00594337832139077	0.597164329858226	7.44773585426179e-06	0.860984537365962	4.21343308721765e-15
"Niben261Chr18g0275005.1"	"CUE domain-containing protein"	"blue"	0.217898072337205	0.136806062915452	0.417314985484422	0.00316779173222874	0.860865863030561	4.29120499885494e-15
"Niben261Chr16g0478001.1"	"Ribosome biogenesis protein WDR12 homolog"	"blue"	0.2114952740413	0.149009440702082	0.534207250392896	9.20253045558501e-05	0.860566288876608	4.49363753184387e-15
"Niben261Chr08g0385003.1"	"Fe2OG dioxygenase domain-containing protein"	"blue"	0.4189437548763	0.00303992162670572	0.685626738491307	7.57168286118647e-08	0.86036682885611	4.63341366650238e-15
"Niben261Chr04g0453002.1"	"Mitogen-activated protein kinase"	"blue"	0.390648607442801	0.00604802506936208	0.60318285872972	5.69257090958746e-06	0.860280199682669	4.69539841154107e-15
"Niben261Chr12g0265008.1"	"Kinesin-like protein"	"blue"	0.487183603532478	0.00044521777833016	0.730319679665309	3.83291429258767e-09	0.860105421133695	4.82286088878413e-15
"Niben261Chr17g1454009.1"	"Pyruvate kinase"	"blue"	0.331258921950295	0.0214544324142014	0.590638002827409	9.90709724631706e-06	0.859031779913419	5.68091264758511e-15
"Niben261Chr09g0018010.1"	"Metacaspase-4"	"blue"	0.282226378438099	0.0519568668634273	0.4652737911069	0.000861765496572305	0.858427970807458	6.22523124513872e-15
"Niben261Chr09g0175002.1"	"ANK_REP_REGION domain-containing protein"	"blue"	0.219448897049098	0.133965776349999	0.411701886996765	0.00364550924631103	0.85799321564694	6.64743479032881e-15
"Niben261Chr06g0294012.1"	"NAC domain-containing protein"	"blue"	0.321645942524107	0.0257941945187663	0.53827792048332	7.93943908662879e-05	0.857881700253595	6.76003334960305e-15
"Niben261Chr13g0519017.1"	"Dolichol kinase"	"blue"	0.319656445224537	0.0267784240717216	0.550379655154407	5.06087895518926e-05	0.857568920592558	7.08559460645883e-15
"Niben261Chr12g0661008.1"	"Bystin"	"blue"	0.431914302629398	0.00217368990409972	0.693618633691494	4.61945286258426e-08	0.857219706362937	7.46665532204203e-15
"Niben261Chr05g0326015.1"	"Methyltransferase"	"blue"	0.519758512651411	0.000153106602882562	0.764119020924931	2.6356282213679e-10	0.857121203564107	7.57761030497705e-15
"Niben261Chr09g1006013.1"	"Signal peptidase complex subunit 3"	"blue"	0.345630128179655	0.0161218113910029	0.576121577706218	1.82865427699299e-05	0.856866241563452	7.87211931909262e-15
"Niben261Chr17g1513005.1"	"signal peptide peptidase-like"	"blue"	0.342484909513862	0.0171807984242199	0.558979913760079	3.63571353413551e-05	0.856835121561514	7.90880162836029e-15
"Niben261Chr01g0281008.1"	"Serine-rich repeat protein"	"blue"	0.23517480544278	0.107605872195325	0.53945167093791	7.60586522669001e-05	0.856650428210532	8.12986864989973e-15
"Niben261Chr01g1138001.1"	"Autophagy-related protein"	"blue"	0.452749739055385	0.00123308064123731	0.68844094327499	6.37379333291976e-08	0.856531160650667	8.27572890955891e-15
"Niben261Chr06g0701013.1"	"N-acetyltransferase"	"blue"	0.260025142908496	0.0742836800478376	0.486912698295019	0.000448990137834743	0.856476850566498	8.34296850106156e-15
"Niben261Chr06g0341012.1"	"NAC domain-containing protein 82-like"	"blue"	0.287239115710042	0.0477565920410392	0.549302431908176	5.27157410249936e-05	0.856128838178708	8.78630040447283e-15
"Niben261Chr12g0196002.1"	"Aspartic proteinase-like protein 2"	"blue"	0.304755871090016	0.0351920187786917	0.60683947205775	4.82198520656009e-06	0.85590698126468	9.08050034976118e-15
"Niben261Chr11g1211011.1"	"Purple acid phosphatase"	"blue"	0.522097022891934	0.000141216199886826	0.719956080680126	8.05276660210194e-09	0.855233824912575	1.00314726842087e-14
"Niben261Chr12g1287012.1"	"NAC domain-containing protein 82-like"	"blue"	0.259985315005155	0.0743296388052248	0.527860812042926	0.00011541133274746	0.855219927680958	1.00520674386432e-14
"Niben261Chr06g1080008.1"	"AB hydrolase-1 domain-containing protein"	"blue"	0.274292484347209	0.0592109930763394	0.518246973523508	0.000161269414865624	0.854124297039793	1.18082807876935e-14
"Niben261Chr19g0222003.1"	"Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase"	"blue"	0.461295950908463	0.000967052338274839	0.692716595418283	4.8882696043367e-08	0.854018822380836	1.19919228635672e-14
"Niben261Chr01g0059002.1"	"E3 ubiquitin-protein ligase RMA1H1-like"	"blue"	0.356899706574775	0.0127705659592106	0.584363567767539	1.29589263554465e-05	0.852547750377183	1.48532638498958e-14
"Niben261Chr10g0394008.1"	"TPR_REGION domain-containing protein"	"blue"	0.414366024999253	0.00341140445128382	0.578436436537924	1.66162878606332e-05	0.851913068006293	1.62782363909992e-14
"Niben261Chr04g0203004.1"	"Pyruvate kinase"	"blue"	0.205334922572218	0.161491699961479	0.447011838793838	0.0014465765354234	0.85185661669772	1.64110768925941e-14
"Niben261Chr05g1228006.1"	"Chr4:15137159-15138465 REVERSE LENGTH=195"	"blue"	0.573432543760836	2.04201354781125e-05	0.807951876930472	3.88913941150324e-12	0.851642277421986	1.69248877565624e-14
"Niben261Chr04g1827006.1"	"Dolichyl-diphosphooligosaccharide--protein glycotransferase"	"blue"	0.313128045797443	0.030230930824156	0.52422592017742	0.00013112907255886	0.851418914249345	1.74765575320087e-14
"Niben261Chr18g0525005.1"	"Cytochrome P450"	"blue"	0.344492852762582	0.01649814121559	0.607825422908951	4.60930894812031e-06	0.851228716810921	1.79597258952002e-14
"Niben261Chr19g1476001.1"	"WD_REPEATS_REGION domain-containing protein"	"blue"	0.324786809563993	0.0243020248426114	0.642901803053109	8.34062173263212e-07	0.850858449032719	1.89369339270231e-14
"Niben261Chr06g0967010.1"	"metacaspase-1-like"	"blue"	0.305209867077413	0.0349067734654641	0.54717955847629	5.71047735837552e-05	0.850735025424364	1.92737376633421e-14
"Niben261Chr11g0461001.1"	"26S proteasome regulatory subunit RPN11"	"blue"	0.261452185638623	0.0726517300194237	0.528916506995529	0.000111179649745737	0.850689891085836	1.93983158267141e-14
"Niben261Chr02g0492012.1"	"Folate gamma-glutamyl hydrolase"	"blue"	0.552787215229233	4.6175762509555e-05	0.784538087488781	4.17557292190639e-11	0.84998085068067	2.14585597590928e-14
"Niben261Chr16g0308002.1"	"Aspergillus nuclease S(1)"	"blue"	0.482288219055798	0.000517992799515711	0.705454404866333	2.15699382290901e-08	0.849837395768524	2.18999104735108e-14
"Niben261Chr17g0575009.1"	"Cyclic phosphodiesterase"	"blue"	0.346521308517298	0.0158320364401842	0.656785596524651	3.98730108976589e-07	0.849587884189045	2.26881472314229e-14
"Niben261Chr02g1483008.1"	"MtN19"	"blue"	0.289447257271935	0.0459960534104234	0.570899787298167	2.26368946377199e-05	0.849450190800769	2.31345900755686e-14
"Niben261Chr15g0705001.1"	"Ubiquitinyl hydrolase 1"	"blue"	0.317086257846052	0.0280961605265243	0.544271468144667	6.36608475818012e-05	0.849369005756557	2.34017096473504e-14
"Niben261Chr07g1079004.1"	"Monothiol glutaredoxin-s6"	"blue"	0.488405206986558	0.000428559609179223	0.733632558012674	3.00154081993178e-09	0.848704440606039	2.57010460380406e-14
"Niben261Chr03g1086008.1"	"Signal peptide peptidase"	"blue"	0.292213291484741	0.0438656549421131	0.506880648033189	0.000236503913026305	0.847345915266347	3.10853985172221e-14
"Niben261Chr15g1529006.1"	"NAC domain-containing protein"	"blue"	0.43520277739691	0.00199230710198286	0.671002675901582	1.79858260037145e-07	0.847279926441627	3.13724575224079e-14
"Niben261Chr04g1880004.1"	"Formin-like protein"	"blue"	0.274520511994958	0.0589917244756243	0.48473360297708	0.000480398582256248	0.847257407348596	3.14709925070122e-14
"Niben261Chr19g1034001.1"	"intracellular ribonuclease LX-like"	"blue"	0.433181358876411	0.00210213934828114	0.710353195836367	1.55666575633973e-08	0.847179758999985	3.18130089434835e-14
"Niben261Chr16g1217003.1"	"Non-specific phospholipase"	"blue"	0.479683429214182	0.000560934183530858	0.727960971250245	4.55189207349681e-09	0.846644834304729	3.42668212004812e-14
"Niben261Chr15g1259003.1"	"Endochitinase"	"blue"	0.535959252541607	8.63797770400601e-05	0.777586132154107	7.98997073701196e-11	0.846532914303947	3.48024523755002e-14
"Niben261Chr19g1071001.1"	"RNA helicase"	"blue"	0.277697350617211	0.0560041637728413	0.521541004056624	0.000143964537980572	0.846310405822909	3.58910286347012e-14
"Niben261Chr15g1424011.1"	"Ribonuclease P protein subunit p30 like"	"blue"	0.234912073497994	0.108010904795058	0.493874844804401	0.000360659120485702	0.845934086779298	3.78059684835672e-14
"Niben261Chr17g1295008.1"	"ER lumen retaining receptor family-like protein"	"blue"	0.628320655437141	1.74168059442e-06	0.845533103367504	3.99529115461141e-14	0.845932305909533	3.78152569108588e-14
"Niben261Chr18g0738004.1"	"sphinganine C4-monooxygenase 1-like"	"blue"	0.385908409430684	0.00674876812230319	0.629065401942186	1.67893573494319e-06	0.845857750114396	3.82060638091519e-14
"Niben261Chr07g1238013.1"	"60S ribosomal protein L18a-like protein"	"blue"	0.364546318419752	0.0108527622459141	0.583269774399987	1.35722575643487e-05	0.845377187339246	4.08185443014076e-14
"Niben261Chr11g1427008.1"	"EGF domain-specific O-linked N-acetylglucosamine transferase-like"	"blue"	0.494419843351357	0.000354456969963188	0.746539226844505	1.11757039295395e-09	0.844588989842641	4.5473824616879e-14
"Niben261Chr16g0390020.1"	"Protein FAR1-RELATED SEQUENCE"	"blue"	0.478242408575813	0.000586042866595559	0.766057447573794	2.23049776661913e-10	0.844367520424356	4.68699011459746e-14
"Niben261Chr01g1135020.1"	"Chr5:21482329-21483642 REVERSE LENGTH=222"	"blue"	0.290551048347299	0.0451360281745799	0.492085207820747	0.000381721397514999	0.844271482647882	4.74878489409717e-14
"Niben261Chr07g1463015.1"	"Aldose 1-epimerase"	"blue"	0.460970595940452	0.000976153226704832	0.751699499230646	7.40450747825665e-10	0.844102656284252	4.85929286073897e-14
"Niben261Chr09g1260006.1"	"Vacuolar-sorting receptor 3"	"blue"	0.332605741044529	0.0208986145629767	0.563568920072847	3.03604092461791e-05	0.843344451422108	5.38636970604349e-14
"Niben261Chr14g0953001.1"	"Autophagy-related protein"	"blue"	0.451371806967902	0.00128160763281111	0.699799741649241	3.11779397874045e-08	0.843044695893311	5.60934736582862e-14
"Niben261Chr16g0731012.1"	"Chr1:18771386-18774385 FORWARD LENGTH=725"	"blue"	0.447067578454485	0.00144435343086669	0.659692644343276	3.39993422355865e-07	0.843030081855532	5.62043903943324e-14
"Niben261Chr10g1192012.1"	"Dolichol kinase"	"blue"	0.329292158673396	0.022288413376721	0.544716800206282	6.26141727099352e-05	0.842411643856119	6.10935798798143e-14
"Niben261Chr08g0319002.1"	"Long-chain-aldehyde dehydrogenase"	"blue"	0.271015067012442	0.0624353613293652	0.489934635739575	0.000408497629352914	0.842384949726274	6.13134429540841e-14
"Niben261Chr11g1322002.1"	"RNase H domain-containing protein"	"blue"	0.488642966400695	0.000425383609302836	0.738305731333402	2.11287066183005e-09	0.842303480923578	6.19891012760388e-14
"Niben261Chr05g0055004.1"	"Glycosyltransferase"	"blue"	0.42870057139454	0.00236493639326837	0.652825114906788	4.94056954455919e-07	0.842155207966872	6.32369596487777e-14
"Niben261Chr11g0614002.1"	"Coatomer subunit alpha"	"blue"	0.329621896366968	0.0221467204769107	0.486946081034892	0.000448523730361964	0.841768739771985	6.66024136061292e-14
"Niben261Chr08g0381007.1"	"stomatin-like protein 2, mitochondrial"	"blue"	0.262093594384744	0.071927526750733	0.495017044117857	0.000347771584828399	0.841672852373825	6.7463350313627e-14
"Niben261Chr05g0569017.1"	"insulin-degrading enzyme-like 1, peroxisomal"	"blue"	0.255872929025715	0.0791972491411656	0.504952315645134	0.000252042869291922	0.841564814878184	6.84460229329628e-14
"Niben261Chr09g0549006.1"	"4-coumarate--CoA ligase"	"blue"	0.239611728976658	0.100940102460264	0.52086192428296	0.000147387145655924	0.841219921285683	7.167470972972e-14
"Niben261Chr19g0735005.1"	"Exostosin domain-containing protein"	"blue"	0.230920369154541	0.114309100870548	0.505770838895895	0.000245337381843608	0.84118338052985	7.20251211170212e-14
"Niben261Chr05g0939008.1"	"Protein disulfide-isomerase"	"blue"	0.402370659320488	0.00458057572740791	0.599274253085216	6.78229560012607e-06	0.841075394880798	7.30701816627152e-14
"Niben261Chr10g0815002.1"	"glycine-rich RNA-binding protein 3, mitochondrial"	"blue"	0.257186321411195	0.0776161574914724	0.475420728005973	0.000638156920724361	0.840736675018107	7.64423406839338e-14
"Niben261Chr05g0071002.1"	"Serine/threonine-protein kinase"	"blue"	0.476796749447714	0.000612244067073434	0.70266493065174	2.58964008248243e-08	0.840651475178146	7.73134999541146e-14
"Niben261Chr16g1299011.1"	"Mitochondrial fission 1 protein"	"blue"	0.398531431519526	0.00502248965337887	0.57314938704907	2.0657648321714e-05	0.840486775179537	7.90243036948146e-14
"Niben261Chr12g0255010.1"	"Nuclear transcription factor y subunit b-10"	"blue"	0.277885341895274	0.0558312639626703	0.604679758440554	5.31996082499904e-06	0.840311790217704	8.08812509405007e-14
"Niben261Chr17g0943007.1"	"Pumilio-like 24"	"blue"	0.295257906066157	0.0416145396617275	0.572360666791202	2.13326940559343e-05	0.840005094193995	8.42361596251657e-14
"Niben261Chr02g0990005.1"	"IST1 like"	"blue"	0.368750420920006	0.00990792084011527	0.611895347725824	3.82003428481146e-06	0.839902455656188	8.53880835712973e-14
"Niben261Chr08g1271006.1"	"Cytochrome c oxidase subunit 5b-2, mitochondrial"	"blue"	0.210485012030034	0.151006084148947	0.443770569747889	0.0015812120050472	0.83984536349438	8.60352854614306e-14
"Niben261Chr04g0038003.1"	"Adaptin ear-binding coat-associated protein"	"blue"	0.338390855708572	0.0186471332475788	0.502292284858753	0.00027499738608036	0.839336029526516	9.20186808241953e-14
"Niben261Chr14g1534014.1"	"Purple acid phosphatase"	"blue"	0.440190018856182	0.00174280417592026	0.702997166112538	2.53414408900569e-08	0.83882859584328	9.8370755310939e-14
"Niben261Chr07g1267006.1"	"heat stress transcription factor A-4c-like"	"blue"	0.283571006312226	0.0508019029330986	0.533955104341188	9.28649603575092e-05	0.838721900547219	9.97582624013988e-14
"Niben261Chr03g0232002.1"	"CBS domain-containing protein CBSX1, chloroplastic"	"blue"	0.295403268139791	0.0415094734806202	0.469318117830625	0.000765368024968868	0.838435979130057	1.03568584088057e-13
"Niben261Chr10g0482003.1"	"Protein disulfide-isomerase"	"blue"	0.313388445589477	0.0300864671382425	0.503910909442856	0.000260814240064076	0.837150183450959	1.22475238418057e-13
"Niben261Chr17g0017002.1"	"Protein kinase domain-containing protein"	"blue"	0.302010270316554	0.0369583493919524	0.526604033182514	0.00012064018294412	0.836339977501952	1.36022672303948e-13
"Niben261Chr08g0368026.1"	"transducin beta-like protein 3"	"blue"	0.376857304237373	0.00828452290324003	0.618210443266618	2.83936261551486e-06	0.836308180675666	1.36582292768175e-13
"Niben261Chr04g0417009.1"	"outer envelope membrane protein 7-like"	"blue"	0.454532214746815	0.00117274276110905	0.653871376484946	4.66997720366268e-07	0.835826349187126	1.45334293078332e-13
"Niben261Chr14g0413001.1"	"Cytochrome b-c1 complex subunit 7"	"blue"	0.402524978315071	0.00456354808760848	0.572687494636586	2.10505457192265e-05	0.835718341040239	1.47367824411705e-13
"Niben261Chr11g1208007.1"	"Receptor-like serine/threonine-protein kinase"	"blue"	0.436565411092249	0.00192117195968717	0.682503385369064	9.14620187684889e-08	0.834917325327461	1.63313206867001e-13
"Niben261Chr14g0106008.1"	"Mitogen-activated protein kinase kinase"	"blue"	0.355324942067238	0.0131996210664353	0.625890797503573	1.96185945441684e-06	0.834516653206775	1.71890076210223e-13
"Niben261Chr02g1023014.1"	"LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 1.1"	"blue"	0.340829286528327	0.0177615531348415	0.582289312009144	1.41446662098232e-05	0.834017039002104	1.8318381931468e-13
"Niben261Chr19g0200002.1"	"levodione reductase-like"	"blue"	0.438751026346817	0.00181177461786374	0.664594618569522	2.58854969207199e-07	0.83399010036904	1.83812327534645e-13
"Niben261Chr18g0191012.1"	"Peroxidase"	"blue"	0.458736027555329	0.00104075804026691	0.706787587664998	1.97507060675139e-08	0.833827339420154	1.87653428322894e-13
"Niben261Chr01g0018001.1"	"dnaJ protein P58IPK homolog"	"blue"	0.453415220728035	0.00121023698648059	0.665944863679939	2.39913828690438e-07	0.833364179148704	1.99004551458667e-13
"Niben261Chr01g0461001.1"	"Serine O-acetyltransferase"	"blue"	0.435885593982596	0.00195637436360874	0.733784668379997	2.96777707793219e-09	0.833198588517345	2.03218530076912e-13
"Niben261Chr04g1562004.1"	"1-aminocyclopropane-1-carboxylate oxidase homolog 1-like"	"blue"	0.528428984690095	0.00011311595153393	0.773302504196698	1.17825646635095e-10	0.832800802074215	2.1368981688812e-13
"Niben261Chr06g1107031.1"	"phenazine biosynthesis-like domain-containing protein 1"	"blue"	0.360776258807873	0.0117648942383096	0.656632194660235	4.02078090938094e-07	0.832532266709175	2.21045712546606e-13
"Niben261Chr01g1293009.1"	"Annexin"	"blue"	0.42122707292296	0.00286833138817388	0.684840654519264	7.94212933295195e-08	0.832491513635739	2.22182807825141e-13
"Niben261Chr10g0832004.1"	"ribonuclease 3-like protein 2"	"blue"	0.400204650499577	0.00482551122378379	0.689854369059421	5.84141218731921e-08	0.832402436536564	2.24687578820208e-13
"Niben261Chr07g1474002.1"	"Protein CREG1"	"blue"	0.606617683207541	4.87106107438521e-06	0.796586385654824	1.27922053719899e-11	0.831950250483512	2.37820928092034e-13
"Niben261Chr07g0101017.1"	"Annexin"	"blue"	0.62493646676986	2.0551930020825e-06	0.830444898949388	2.86984589936998e-13	0.831785547672301	2.42782872029564e-13
"Niben261Chr07g1043004.1"	"Gdp-l-galactose phosphorylase 1"	"blue"	0.307549018000394	0.0334671739694972	0.529990858446492	0.000107018853606887	0.831577244349905	2.49198966041208e-13
"Niben261Chr16g0045013.1"	"Aaa-atpase"	"blue"	0.418139759315362	0.00310246076503218	0.697507709684935	3.6112558238293e-08	0.83133238304793	2.56946612004921e-13
"Niben261Chr16g0951002.1"	"Type I inositol polyphosphate 5-phosphatase"	"blue"	0.433442457570395	0.00208765731125538	0.691919798962996	5.13783663529898e-08	0.829904493636674	3.06874655826014e-13
"Niben261Chr03g0188003.1"	"Bms1-type G domain-containing protein"	"blue"	0.256796365064255	0.0780829787731077	0.552077446302453	4.74441630198019e-05	0.829814471149835	3.10312392211452e-13
"Niben261Chr18g0739009.1"	"haloacid dehalogenase-like hydrolase domain-containing protein 3"	"blue"	0.339042455563984	0.0184069077698855	0.569891050417687	2.35798132462852e-05	0.829628746174149	3.17520437300866e-13
"Niben261Chr02g0347021.1"	"Cytochrome p450 cyp72a219"	"blue"	0.362464161730149	0.011348703113901	0.658991623198973	3.53368848566447e-07	0.829367077689664	3.27945578493604e-13
"Niben261Chr05g0583035.1"	"Ribosomal protein l10A"	"blue"	0.220858597042194	0.131422429980291	0.502210475205387	0.000275732445404294	0.829295029261635	3.30872523125059e-13
"Niben261Chr04g0207003.1"	"YTH domain-containing protein"	"blue"	0.405050141422586	0.00429268790302453	0.605450486584945	5.1370343088221e-06	0.828738678035367	3.54322484052154e-13
"Niben261Chr08g0058006.1"	"MMS19 nucleotide excision repair protein"	"blue"	0.278781143802072	0.0550132705032424	0.540490797616781	7.32129184545244e-05	0.82820404070318	3.78334570014204e-13
"Niben261Chr03g0648007.1"	"Unknown protein"	"blue"	0.436145112197943	0.00194286896759425	0.664653778195475	2.57996669727966e-07	0.828089036564054	3.83697470298976e-13
"Niben261Chr07g1409002.1"	"protein LYK5-like"	"blue"	0.294225144424834	0.0423672924018659	0.532969452359003	9.62147412378963e-05	0.827898026333108	3.92764215578393e-13
"Niben261Chr09g1187006.1"	"Ribosomal protein l10A"	"blue"	0.273656468449577	0.0598260357162418	0.51412317668141	0.00018559211243957	0.827873738236431	3.93931549490015e-13
"Niben261Chr11g1099005.1"	"transmembrane emp24 domain-containing protein p24delta3-like"	"blue"	0.258156209833403	0.0764646221721683	0.499980540919559	0.000296466601244735	0.827844152558115	3.9535793733562e-13
