Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr08g0468004.1	sec-independent protein translocase protein TATB. chloroplastic-like isoform X2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.692769679828872
Niben261Chr08g0471015.1	Short-chain dehydrogenase tic 32. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.959449442744062
Niben261Chr08g0483001.1	Pre-mRNA cleavage factor Im 25 kDa subunit"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.821677271402069
Niben261Chr08g0519011.1	Atp-dependent clp protease atp-binding subunit clpt1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6333077914573	0.638279233701477	1.31671666800559
Niben261Chr08g0527008.1	protein LOW PSII ACCUMULATION 2. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.962731537876895
Niben261Chr08g0554018.1	Ribosomal protein S1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0563002.1	Polyadenylate-binding protein 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0565005.1	4a-hydroxytetrahydrobiopterin dehydratase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.725165273772118
Niben261Chr08g0565012.1	Superoxide dismutase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.978346347398807	0.775121741795983	0.827530406045363	1.90069617480616
Niben261Chr08g0566009.1	Translocase of chloroplast"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.883283623230706
Niben261Chr08g0581014.1	Protein kinase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0595002.1	Uroporphyrinogen decarboxylase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.633805275718724	NA	NA	NA
Niben261Chr08g0603011.1	Photosynthetic NDH subunit of subcomplex B 2 like"	NA	0.653467724726751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.80684374699014	NA	NA	1.07597472968192
Niben261Chr08g0603012.1	YTH domain-containing protein"	NA	-0.820260228158358	NA	NA	-0.704334533844544	NA	NA	NA	NA	NA	NA	NA	-0.607963091653658	NA	NA	1.35376671244592
Niben261Chr08g0614002.1	NAD(P)H-quinone oxidoreductase subunit H. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0614009.1	Protein TIC 214"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0615016.1	K(+) efflux antiporter 3. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15843292830269	NA	NA	NA	NA	NA
Niben261Chr08g0620006.1	Dynamin-related protein like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0621006.1	Carbonic anhydrase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0649011.1	Xylulose kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.955713874492478
Niben261Chr08g0655002.1	ubiquitin fusion degradation protein 1 homolog"	NA	-0.790781455764874	-0.659339971095413	-0.772475973569324	-0.784185740319033	-0.824978820605864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0655008.1	Epimerase family protein like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.911503231044077
Niben261Chr08g0669009.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0678013.1	Transcription termination factor mterf6. chloroplasticmitochondrial"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97873521016801
Niben261Chr08g0682014.1	DUF2062 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0727010.1	Aspartokinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.760917098534855
Niben261Chr08g0757003.1	30S ribosomal protein S31. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.624723594194371	NA	NA	0.757077333679374
Niben261Chr08g0779011.1	Chr2:16676758-16678262 REVERSE LENGTH=475"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0781006.1	Sedoheptulose-1.7-bisphosphatase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.665725810139795	0.876873611934494	NA	NA	NA
Niben261Chr08g0841004.1	UTP--glucose-1-phosphate uridylyltransferase 3. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0862010.1	Biotin carboxyl carrier protein of acetyl-CoA carboxylase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0868010.1	Chr5:1588356-1589178 FORWARD LENGTH=163"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0918006.1	PAP_fibrillin domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0948002.1	Chr2:17513137-17514029 FORWARD LENGTH=266"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.928682770322918
Niben261Chr08g1003002.1	Protein DETOXIFICATION"	NA	-1.76331116510368	-1.4502217512997	-1.63500574075584	-1.72934358107387	-1.59729766400334	NA	NA	NA	NA	NA	NA	NA	0.707573712976243	NA	1.47046082040852
Niben261Chr08g1062008.1	Peptidylprolyl isomerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04009424810647	0.695155625539585	0.801840751588648	0.972401294869289
Niben261Chr08g1067003.1	thioredoxin-like"	NA	NA	NA	NA	NA	NA	0.864564496351515	0.837477590009939	NA	NA	NA	0.781418062076524	1.08529481154301	0.94523261334174	0.933494136002707	NA
Niben261Chr08g1070006.1	Chr5:21865353-21868576 FORWARD LENGTH=422"	NA	0.59726016263882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09944276260426
Niben261Chr08g1091004.1	polyadenylate-binding protein-interacting protein 8-like"	NA	NA	NA	0.874640383677596	0.756319378206555	0.979798258913921	NA	NA	NA	NA	-0.721581780571689	NA	NA	NA	NA	NA
Niben261Chr08g1093014.1	Chlorophyll a-b binding protein. chloroplastic"	NA	NA	NA	NA	NA	NA	0.882600253178618	NA	NA	NA	0.980261612940386	1.23151059053219	1.15907078075255	0.723640822602943	0.721768501071587	NA
Niben261Chr08g1105010.1	Haloacid dehalogenase superfamily protein"	0.788008955409281	0.720928649338429	0.836082984928865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1115001.1	Ras-related protein raba1f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1125003.1	N-acetyltransferase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1126015.1	NAD(P)H-quinone oxidoreductase subunit L"	NA	NA	NA	NA	NA	NA	0.750354395943387	NA	NA	NA	0.666726571748199	0.709026999620859	0.836786175682043	1.04086243366096	1.04655368690761	0.845368845745248
Niben261Chr08g1132007.1	Cytochrome b6-f complex iron-sulfur subunit. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1155002.1	ACT domain-containing protein DS12. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1163011.1	Exostosin domain-containing protein"	NA	NA	NA	NA	NA	NA	-0.734621736851197	NA	-0.645911170602296	-0.652269962117886	NA	NA	NA	NA	NA	NA
Niben261Chr08g1178001.1	ubiquitin-conjugating enzyme E2 variant 1C-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1247003.1	aldo-keto reductase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.976528760115094
Niben261Chr08g1269004.1	biotin carboxyl carrier protein of acetyl-CoA carboxylase 1. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.919170762669478
Niben261Chr08g1278011.1	gibberellin 3-beta-dioxygenase 1-like"	NA	NA	NA	1.93482732086545	1.79106139811703	1.72694075701563	2.63306964786116	2.82488663442967	NA	NA	2.08279681309011	NA	NA	NA	NA	0.630267565380681
Niben261Chr08g1282004.1	Coatomer subunit beta'"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1295004.1	Photosystem I reaction center subunit VI. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.679577689608964	0.903632795810874	1.10909615733046	NA	0.633105179856454	NA
Niben261Chr08g1297002.1	golgin candidate 5-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1297009.1	protein CURVATURE THYLAKOID 1C. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1318002.1	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1334014.1	Glycylpeptide N-tetradecanoyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1350016.1	WD repeat-containing protein 49 isoform 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1354016.1	Chlorophyll a-b binding protein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.737889473647474	1.0377043952864	1.09705125913588	NA	NA	NA
Niben261Chr09g0001001.1	WW domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.00689900749935	-1.56394388878505	NA
Niben261Chr09g0006001.1	Pti1-like tyrosine-protein kinase 3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0011004.1	ribosome biogenesis protein NSA2 homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0013013.1	Receptor protein kinase"	NA	0.657047252772829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.829542920045734	NA	-0.766164452476158
Niben261Chr09g0016006.1	importin beta-like SAD2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0028015.1	30S ribosomal protein S1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0029011.1	Protein O-GlcNAc transferase"	NA	NA	NA	NA	NA	0.780158019329868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0042015.1	glycine-rich cell wall structural protein-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0061010.1	RNA-binding glycine-rich protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0109001.1	Nad(P)h-quinone oxidoreductase subunit n. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0111007.1	Photosystem II reaction center protein J"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0111008.1	photosynthetic NDH subunit of subcomplex B 5. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.941198660132774	NA	NA	0.61137663760365
Niben261Chr09g0179001.1	U6 snRNA-associated Sm-like protein LSm5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0208010.1	GDT1 family protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.681348281829686
Niben261Chr09g0212013.1	HMA domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0246009.1	Glutamyl-tRNA(Gln) amidotransferase subunit B. chloroplastic/mitochondrial"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.810162852306095
Niben261Chr09g0253006.1	33 kDa ribonucleoprotein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0257010.1	Pre-mrna-processing factor 19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0276007.1	50S ribosomal protein L28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.063132608699
Niben261Chr09g0302005.1	actin-depolymerizing factor"	NA	NA	NA	NA	NA	0.658468362587415	NA	NA	NA	NA	NA	NA	NA	-0.811748141097769	-0.602636333386014	NA
Niben261Chr09g0391001.1	chloroplast stem-loop binding protein of 41 kDa a. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.725775494308761
Niben261Chr09g0398007.1	Ribosome-recycling factor. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05893901253059
Niben261Chr09g0402006.1	Chr4:1206055-1207290 FORWARD LENGTH=165"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7011983611726
Niben261Chr09g0409005.1	Nad(P)h-quinone oxidoreductase subunit t. chloroplastic"	NA	NA	NA	NA	NA	NA	0.927611214551109	1.07888696410532	NA	NA	1.02341619204456	0.712793606628393	NA	0.644309653193052	0.66021556359737	NA
Niben261Chr09g0425002.1	protein LOW PSII ACCUMULATION 1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.767694386888784
Niben261Chr09g0471001.1	Ethylene receptor"	NA	NA	NA	0.986984623514581	0.718140174544769	1.04680650635143	NA	NA	NA	NA	-1.04336341472115	-0.829579821940868	NA	-1.0467340845681	-0.864591537333911	NA
Niben261Chr09g0521004.1	cell division control protein 48 homolog C-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0532019.1	Polyketide_cyc domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.717466895550849
Niben261Chr09g0533001.1	Protein translocase subunit SecA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.774097111717639
Niben261Chr09g0533015.1	Protoporphyrinogen oxidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0552010.1	nifU-like protein 1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.847473327021499
Niben261Chr09g0556021.1	Polyketide_cyc domain-containing protein"	NA	0.682200748603729	NA	0.718741771369541	0.736013351232576	0.79206364040892	0.897468428137582	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0591010.1	protein RETICULATA-RELATED 4. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.597184217937508	NA	NA	NA
Niben261Chr09g0592002.1	Ribosomal protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.876284982054231
Niben261Chr09g0596029.1	Golgi apparatus membrane protein"	NA	NA	NA	NA	NA	0.611976705476068	NA	NA	NA	NA	-0.633912813198677	NA	NA	NA	NA	NA
Niben261Chr09g0630001.1	23 kDa subunit of oxygen evolving system of photosystem II"	0.729289171981706	1.03486619686657	NA	NA	0.668610898117605	NA	NA	NA	NA	NA	0.720182708597642	NA	1.79454489803397	NA	NA	0.715985852933012
Niben261Chr09g0639016.1	tRNA (cytidine(34)-2'-O)-methyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.684850088534819
Niben261Chr09g0648004.1	Siroheme synthase"	NA	NA	NA	-1.06041968236083	-0.871059046760985	-1.00158588851724	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66112465759345
Niben261Chr09g0670007.1	AAI domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0677003.1	GRF-type domain-containing protein"	NA	NA	-0.97949855862785	-1.25184717222805	-1.19752928958199	-1.51691091413452	-1.7020764547522	-1.51005915234962	-1.52081003924097	-1.49966504214007	-1.79812823868978	-1.62879329096238	-1.4959970343175	NA	NA	NA
Niben261Chr09g0690001.1	serine/threonine-protein kinase PEPKR2-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.745747960343914	NA	NA	NA	NA	NA
Niben261Chr09g0693018.1	EF-hand domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0694013.1	Chr1:24158895-24159170 REVERSE LENGTH=91"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0721006.1	Protein trigalactosyldiacylglycerol 4. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0721007.1	Protein trigalactosyldiacylglycerol 4. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.697629898533821	NA	NA	1.26740586981311
Niben261Chr09g0735020.1	Cyclin"	NA	1.27931543024053	1.24676363985162	NA	NA	NA	NA	NA	NA	NA	0.916958950887534	NA	NA	NA	NA	NA
Niben261Chr09g0736005.1	Pentatricopeptide repeat-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44724196338535
Niben261Chr09g0782001.1	dicarboxylate transporter 2.1. chloroplastic-like"	NA	0.6787534610512	NA	NA	NA	0.649930390351833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0792011.1	metacaspase-3-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.40005806804082	-1.23764553229312	-1.00139921387824	-2.00892380444909	-1.68420849592755	-2.18068870711242
Niben261Chr09g0819003.1	ABSCISIC ACID-INSENSITIVE 5-like protein 7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.05608032833447	NA	NA	-0.652947420713296	NA	NA
Niben261Chr09g0839003.1	Ankyrin repeat domain-containing protein 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0840002.1	Cytochrome b559 subunit alpha"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0872001.1	Non-lysosomal glucosylceramidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0936004.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0937006.1	NHL repeat-containing protein 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0946007.1	ATP-dependent Clp protease proteolytic subunit"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.902331768675696
Niben261Chr09g0964005.1	Pre-mRNA-splicing factor 38"	NA	-0.596088422135618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0971016.1	malignant T-cell-amplified sequence 1 homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0977008.1	Arginine/serine-rich splicing factor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g0999004.1	DUF1995 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1002009.1	Mitochondrial Rho GTPase"	NA	NA	NA	NA	NA	NA	-0.623411351451237	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1012016.1	Upf0603 protein. chloroplastic"	NA	NA	NA	NA	NA	NA	0.839018002738841	NA	NA	NA	0.712663395727563	0.745545382329496	0.86069357891784	NA	NA	0.602561506704117
Niben261Chr09g1020009.1	4-hydroxy-tetrahydrodipicolinate reductase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1030007.1	guanine deaminase-like"	NA	-0.72183067288867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1039003.1	Ribose-5-phosphate isomerase"	NA	0.612077448106293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.623597784046994
Niben261Chr09g1040017.1	Aldo_ket_red domain-containing protein"	NA	NA	NA	1.00966787173429	0.806797830464516	1.05843016470852	0.806791644693158	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1055019.1	Prolyl-tRNA synthetase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.929964894767962
Niben261Chr09g1059010.1	65-kDa microtubule-associated protein 5"	0.790617443871482	0.789248162992194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1060014.1	Protein MAINTENANCE OF PSII UNDER HIGH LIGHT 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1062024.1	Exonuclease domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1065008.1	Thioredoxin-like protein CITRX1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16825151030477	NA	NA	2.06289892072265
Niben261Chr09g1076010.1	Nucleosomal histone kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2125800696166
Niben261Chr09g1089011.1	Acid phosphatase/vanadium-dependenthaloperoxidase-related protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1106007.1	Chr5:16711437-16711742 FORWARD LENGTH=101"	0.723743428096411	1.02545702127557	NA	NA	NA	0.913961674788767	2.41651198292616	NA	NA	NA	NA	NA	NA	-1.8750578077273	NA	NA
Niben261Chr09g1110002.1	transcriptional activator TAF-1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1111011.1	protein CURVATURE THYLAKOID 1A. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.680921360160047	0.842432175421059	0.907645279377025	NA	NA	NA
Niben261Chr09g1135008.1	Cysteine synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1144014.1	Acetyl-CoA carboxytransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1182013.1	Signal-recognition particle receptor FtsY"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.792130042911674
Niben261Chr09g1198008.1	Methionine aminopeptidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1225005.1	Glutamyl-tRNA synthetase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1230003.1	SEC1 family transport protein SLY1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1233014.1	NmrA domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00264061386145
Niben261Chr09g1234003.1	Protein ALTERED PHOSPHATE STARVATION RESPONSE 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1237012.1	Alanine--tRNA ligase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1249008.1	glycerate dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1258002.1	Acyl-CoA N-acyltransferase"	0.701108582827413	0.779661034067911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28107922151897
Niben261Chr09g1263001.1	LOB domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.663538209783312
Niben261Chr09g1265008.1	SWIB domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.986184958346785
Niben261Chr09g1275013.1	Protein tic 21. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1281033.1	RING-CH-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr09g1294018.1	Ferredoxin--nitrite reductase. chloroplastic"	NA	0.646933221481955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.829039263068071
